CODGEO;LIBGEO;ZE2010;LIBZE2010;DEP;REG;REG2016
63243;Moureuille;8310;Clermont-Ferrand;63;83;84
63244;La Moutade;8310;Clermont-Ferrand;63;83;84
63245;Mozac;8310;Clermont-Ferrand;63;83;84
63246;Murat-le-Quaire;8310;Clermont-Ferrand;63;83;84
63247;Murol;8310;Clermont-Ferrand;63;83;84
63248;Nébouzat;8310;Clermont-Ferrand;63;83;84
63249;Néronde-sur-Dore;8312;Thiers;63;83;84
63250;Neschers;8310;Clermont-Ferrand;63;83;84
63251;Neuf-Église;8310;Clermont-Ferrand;63;83;84
63252;Neuville;8310;Clermont-Ferrand;63;83;84
63253;Noalhat;8312;Thiers;63;83;84
63254;Nohanent;8310;Clermont-Ferrand;63;83;84
63255;Nonette;8311;Issoire;63;83;84
63256;Novacelles;8309;Ambert;63;83;84
63257;Olby;8310;Clermont-Ferrand;63;83;84
63258;Olliergues;8309;Ambert;63;83;84
63259;Olloix;8310;Clermont-Ferrand;63;83;84
63260;Olmet;8312;Thiers;63;83;84
63261;Orbeil;8311;Issoire;63;83;84
63262;Orcet;8310;Clermont-Ferrand;63;83;84
63263;Orcines;8310;Clermont-Ferrand;63;83;84
63264;Orcival;8310;Clermont-Ferrand;63;83;84
63265;Orléat;8312;Thiers;63;83;84
63266;Orsonnette;8311;Issoire;63;83;84
63267;Palladuc;8312;Thiers;63;83;84
63268;Pardines;8311;Issoire;63;83;84
63269;Parent;8310;Clermont-Ferrand;63;83;84
63270;Parentignat;8311;Issoire;63;83;84
63271;Paslières;8312;Thiers;63;83;84
63272;Pérignat-lès-Sarliève;8310;Clermont-Ferrand;63;83;84
63273;Pérignat-sur-Allier;8310;Clermont-Ferrand;63;83;84
63274;Perpezat;8310;Clermont-Ferrand;63;83;84
63275;Perrier;8311;Issoire;63;83;84
63276;Peschadoires;8312;Thiers;63;83;84
63277;Peslières;8311;Issoire;63;83;84
63278;Pessat-Villeneuve;8310;Clermont-Ferrand;63;83;84
63279;Picherande;8310;Clermont-Ferrand;63;83;84
63280;Pignols;8310;Clermont-Ferrand;63;83;84
63281;Pionsat;8310;Clermont-Ferrand;63;83;84
63282;Plauzat;8310;Clermont-Ferrand;63;83;84
63283;Pontaumur;8310;Clermont-Ferrand;63;83;84
63284;Pont-du-Château;8310;Clermont-Ferrand;63;83;84
63285;Pontgibaud;8310;Clermont-Ferrand;63;83;84
63286;Pouzol;8310;Clermont-Ferrand;63;83;84
63287;Les Pradeaux;8311;Issoire;63;83;84
63288;Prompsat;8310;Clermont-Ferrand;63;83;84
63289;Prondines;8310;Clermont-Ferrand;63;83;84
63290;Pulvérières;8310;Clermont-Ferrand;63;83;84
63291;Puy-Guillaume;8312;Thiers;63;83;84
63292;Puy-Saint-Gulmier;8310;Clermont-Ferrand;63;83;84
63293;Le Quartier;8310;Clermont-Ferrand;63;83;84
63294;Queuille;8310;Clermont-Ferrand;63;83;84
63295;Randan;8310;Clermont-Ferrand;63;83;84
63296;Ravel;8310;Clermont-Ferrand;63;83;84
63297;Reignat;8310;Clermont-Ferrand;63;83;84
63298;La Renaudie;8312;Thiers;63;83;84
63299;Rentières;8311;Issoire;63;83;84
63300;Riom;8310;Clermont-Ferrand;63;83;84
63301;Ris;8312;Thiers;63;83;84
63302;La Roche-Blanche;8310;Clermont-Ferrand;63;83;84
63303;Roche-Charles-la-Mayrand;8311;Issoire;63;83;84
63304;Roche-d'Agoux;8310;Clermont-Ferrand;63;83;84
63305;Rochefort-Montagne;8310;Clermont-Ferrand;63;83;84
63306;La Roche-Noire;8310;Clermont-Ferrand;63;83;84
63307;Romagnat;8310;Clermont-Ferrand;63;83;84
63308;Royat;8310;Clermont-Ferrand;63;83;84
63309;Saillant;0060;Saint-Étienne;63;83;84
63310;Sainte-Agathe;8312;Thiers;63;83;84
63311;Saint-Agoulin;8310;Clermont-Ferrand;63;83;84
63312;Saint-Alyre-d'Arlanc;8309;Ambert;63;83;84
63313;Saint-Alyre-ès-Montagne;8310;Clermont-Ferrand;63;83;84
63314;Saint-Amant-Roche-Savine;8309;Ambert;63;83;84
63315;Saint-Amant-Tallende;8310;Clermont-Ferrand;63;83;84
63317;Saint-André-le-Coq;8310;Clermont-Ferrand;63;83;84
63318;Saint-Angel;8310;Clermont-Ferrand;63;83;84
63319;Saint-Anthème;0060;Saint-Étienne;63;83;84
63320;Saint-Avit;8310;Clermont-Ferrand;63;83;84
63321;Saint-Babel;8311;Issoire;63;83;84
63322;Saint-Beauzire;8310;Clermont-Ferrand;63;83;84
63323;Saint-Bonnet-le-Bourg;8309;Ambert;63;83;84
63324;Saint-Bonnet-le-Chastel;8309;Ambert;63;83;84
63325;Saint-Bonnet-lès-Allier;8310;Clermont-Ferrand;63;83;84
63326;Saint-Bonnet-près-Orcival;8310;Clermont-Ferrand;63;83;84
63327;Saint-Bonnet-près-Riom;8310;Clermont-Ferrand;63;83;84
63328;Sainte-Catherine;8311;Issoire;63;83;84
63329;Sainte-Christine;8310;Clermont-Ferrand;63;83;84
63330;Saint-Cirgues-sur-Couze;8311;Issoire;63;83;84
63331;Saint-Clément-de-Valorgue;0060;Saint-Étienne;63;83;84
63332;Saint-Clément-de-Régnat;8310;Clermont-Ferrand;63;83;84
63333;Saint-Denis-Combarnazat;8310;Clermont-Ferrand;63;83;84
63334;Saint-Dier-d'Auvergne;8310;Clermont-Ferrand;63;83;84
63335;Saint-Diéry;8310;Clermont-Ferrand;63;83;84
63336;Saint-Donat;8310;Clermont-Ferrand;63;83;84
63337;Saint-Éloy-la-Glacière;8309;Ambert;63;83;84
63338;Saint-Éloy-les-Mines;8310;Clermont-Ferrand;63;83;84
63339;Saint-Étienne-des-Champs;8310;Clermont-Ferrand;63;83;84
63340;Saint-Étienne-sur-Usson;8311;Issoire;63;83;84
63341;Saint-Ferréol-des-Côtes;8309;Ambert;63;83;84
63342;Saint-Floret;8311;Issoire;63;83;84
63343;Saint-Flour;8310;Clermont-Ferrand;63;83;84
63344;Saint-Gal-sur-Sioule;8310;Clermont-Ferrand;63;83;84
63345;Saint-Genès-Champanelle;8310;Clermont-Ferrand;63;83;84
63346;Saint-Genès-Champespe;8310;Clermont-Ferrand;63;83;84
63347;Saint-Genès-du-Retz;8310;Clermont-Ferrand;63;83;84
63348;Saint-Genès-la-Tourette;8311;Issoire;63;83;84
63349;Saint-Georges-de-Mons;8310;Clermont-Ferrand;63;83;84
63350;Saint-Georges-sur-Allier;8310;Clermont-Ferrand;63;83;84
63351;Saint-Germain-près-Herment;8310;Clermont-Ferrand;63;83;84
63352;Saint-Germain-Lembron;8311;Issoire;63;83;84
63353;Saint-Germain-l'Herm;8311;Issoire;63;83;84
63354;Saint-Gervais-d'Auvergne;8310;Clermont-Ferrand;63;83;84
63355;Saint-Gervais-sous-Meymont;8312;Thiers;63;83;84
63356;Saint-Gervazy;8311;Issoire;63;83;84
63357;Saint-Hérent;8311;Issoire;63;83;84
63358;Saint-Hilaire-la-Croix;8310;Clermont-Ferrand;63;83;84
63359;Saint-Hilaire-les-Monges;8310;Clermont-Ferrand;63;83;84
63360;Saint-Hilaire;8310;Clermont-Ferrand;63;83;84
63362;Saint-Ignat;8310;Clermont-Ferrand;63;83;84
63363;Saint-Jacques-d'Ambur;8310;Clermont-Ferrand;63;83;84
63364;Saint-Jean-d'Heurs;8312;Thiers;63;83;84
63365;Saint-Jean-des-Ollières;8310;Clermont-Ferrand;63;83;84
63366;Saint-Jean-en-Val;8311;Issoire;63;83;84
63367;Saint-Jean-Saint-Gervais;8311;Issoire;63;83;84
63368;Saint-Julien-de-Coppel;8310;Clermont-Ferrand;63;83;84
63369;Saint-Julien-la-Geneste;8310;Clermont-Ferrand;63;83;84
63370;Saint-Julien-Puy-Lavèze;8310;Clermont-Ferrand;63;83;84
63371;Saint-Just;8309;Ambert;63;83;84
63372;Saint-Laure;8310;Clermont-Ferrand;63;83;84
63373;Saint-Maigner;8310;Clermont-Ferrand;63;83;84
63374;Saint-Martin-des-Olmes;8309;Ambert;63;83;84
63375;Saint-Martin-des-Plains;8311;Issoire;63;83;84
63376;Saint-Martin-d'Ollières;8311;Issoire;63;83;84
63377;Saint-Maurice-près-Pionsat;8310;Clermont-Ferrand;63;83;84
63378;Saint-Maurice;8310;Clermont-Ferrand;63;83;84
63379;Saint-Myon;8310;Clermont-Ferrand;63;83;84
63380;Saint-Nectaire;8310;Clermont-Ferrand;63;83;84
63381;Saint-Ours;8310;Clermont-Ferrand;63;83;84
63382;Saint-Pardoux;8310;Clermont-Ferrand;63;83;84
63383;Saint-Pierre-Colamine;8310;Clermont-Ferrand;63;83;84
63384;Saint-Pierre-la-Bourlhonne;8309;Ambert;63;83;84
63385;Saint-Pierre-le-Chastel;8310;Clermont-Ferrand;63;83;84
63386;Saint-Pierre-Roche;8310;Clermont-Ferrand;63;83;84
63387;Saint-Priest-Bramefant;8312;Thiers;63;83;84
63388;Saint-Priest-des-Champs;8310;Clermont-Ferrand;63;83;84
63389;Saint-Quentin-sur-Sauxillanges;8311;Issoire;63;83;84
63390;Saint-Quintin-sur-Sioule;8310;Clermont-Ferrand;63;83;84
63391;Saint-Rémy-de-Blot;8310;Clermont-Ferrand;63;83;84
63392;Saint-Rémy-de-Chargnat;8311;Issoire;63;83;84
63393;Saint-Rémy-sur-Durolle;8312;Thiers;63;83;84
63394;Saint-Romain;0060;Saint-Étienne;63;83;84
63395;Saint-Sandoux;8310;Clermont-Ferrand;63;83;84
63396;Saint-Saturnin;8310;Clermont-Ferrand;63;83;84
63397;Saint-Sauves-d'Auvergne;8310;Clermont-Ferrand;63;83;84
63398;Saint-Sauveur-la-Sagne;8309;Ambert;63;83;84
63399;Saint-Sulpice;8310;Clermont-Ferrand;63;83;84
63400;Saint-Sylvestre-Pragoulin;8312;Thiers;63;83;84
63401;Saint-Victor-la-Rivière;8310;Clermont-Ferrand;63;83;84
63402;Saint-Victor-Montvianeix;8312;Thiers;63;83;84
63403;Saint-Vincent;8311;Issoire;63;83;84
63404;Saint-Yvoine;8311;Issoire;63;83;84
63405;Sallèdes;8310;Clermont-Ferrand;63;83;84
63406;Sardon;8310;Clermont-Ferrand;63;83;84
63407;Saulzet-le-Froid;8310;Clermont-Ferrand;63;83;84
63408;Sauret-Besserve;8310;Clermont-Ferrand;63;83;84
63409;Saurier;8311;Issoire;63;83;84
63410;Sauvagnat;8310;Clermont-Ferrand;63;83;84
63411;Sauvagnat-Sainte-Marthe;8310;Clermont-Ferrand;63;83;84
63412;Sauvessanges;0060;Saint-Étienne;63;83;84
63413;La Sauvetat;8310;Clermont-Ferrand;63;83;84
63414;Sauviat;8312;Thiers;63;83;84
63415;Sauxillanges;8311;Issoire;63;83;84
63416;Savennes;8310;Clermont-Ferrand;63;83;84
63417;Sayat;8310;Clermont-Ferrand;63;83;84
63418;Sermentizon;8310;Clermont-Ferrand;63;83;84
63419;Servant;8310;Clermont-Ferrand;63;83;84
63420;Seychalles;8310;Clermont-Ferrand;63;83;84
63421;Singles;8310;Clermont-Ferrand;63;83;84
63422;Solignat;8311;Issoire;63;83;84
63423;Sugères;8311;Issoire;63;83;84
63424;Surat;8310;Clermont-Ferrand;63;83;84
63425;Tallende;8310;Clermont-Ferrand;63;83;84
63426;Tauves;8310;Clermont-Ferrand;63;83;84
63427;Teilhède;8310;Clermont-Ferrand;63;83;84
63428;Teilhet;8310;Clermont-Ferrand;63;83;84
63429;Ternant-les-Eaux;8311;Issoire;63;83;84
63430;Thiers;8312;Thiers;63;83;84
63431;Thiolières;8309;Ambert;63;83;84
63432;Thuret;8310;Clermont-Ferrand;63;83;84
63433;Tortebesse;8310;Clermont-Ferrand;63;83;84
63434;Tours-sur-Meymont;8312;Thiers;63;83;84
63435;Tourzel-Ronzières;8311;Issoire;63;83;84
63436;Tralaigues;8310;Clermont-Ferrand;63;83;84
63437;Trémouille-Saint-Loup;8310;Clermont-Ferrand;63;83;84
63438;Trézioux;8310;Clermont-Ferrand;63;83;84
63439;Usson;8311;Issoire;63;83;84
63440;Valbeleix;8311;Issoire;63;83;84
63441;Valcivières;8309;Ambert;63;83;84
63442;Valz-sous-Châteauneuf;8311;Issoire;63;83;84
63443;Varennes-sur-Morge;8310;Clermont-Ferrand;63;83;84
63444;Varennes-sur-Usson;8311;Issoire;63;83;84
63445;Vassel;8310;Clermont-Ferrand;63;83;84
63446;Vensat;8310;Clermont-Ferrand;63;83;84
63447;Vergheas;8310;Clermont-Ferrand;63;83;84
63448;Vernet-la-Varenne;8311;Issoire;63;83;84
63449;Le Vernet-Sainte-Marguerite;8310;Clermont-Ferrand;63;83;84
63450;Verneugheol;8310;Clermont-Ferrand;63;83;84
63451;Vernines;8310;Clermont-Ferrand;63;83;84
63452;Verrières;8310;Clermont-Ferrand;63;83;84
63453;Vertaizon;8310;Clermont-Ferrand;63;83;84
63454;Vertolaye;8309;Ambert;63;83;84
63455;Veyre-Monton;8310;Clermont-Ferrand;63;83;84
63456;Vichel;8311;Issoire;63;83;84
63457;Vic-le-Comte;8310;Clermont-Ferrand;63;83;84
63458;Villeneuve;8311;Issoire;63;83;84
63459;Villeneuve-les-Cerfs;8310;Clermont-Ferrand;63;83;84
63460;Villosanges;8310;Clermont-Ferrand;63;83;84
63461;Vinzelles;8310;Clermont-Ferrand;63;83;84
63462;Virlet;8310;Clermont-Ferrand;63;83;84
63463;Viscomtat;8312;Thiers;63;83;84
63464;Vitrac;8310;Clermont-Ferrand;63;83;84
63465;Viverols;0060;Saint-Étienne;63;83;84
63466;Vodable;8311;Issoire;63;83;84
63467;Voingt;8310;Clermont-Ferrand;63;83;84
63468;Vollore-Montagne;8312;Thiers;63;83;84
63469;Vollore-Ville;8312;Thiers;63;83;84
63470;Volvic;8310;Clermont-Ferrand;63;83;84
63471;Youx;8310;Clermont-Ferrand;63;83;84
63472;Yronde-et-Buron;8310;Clermont-Ferrand;63;83;84
63473;Yssac-la-Tourette;8310;Clermont-Ferrand;63;83;84
64001;Aast;7214;Pau;64;72;75
64002;Abère;7214;Pau;64;72;75
64003;Abidos;7214;Pau;64;72;75
64004;Abitain;7212;Bayonne;64;72;75
64005;Abos;7214;Pau;64;72;75
64006;Accous;7213;Oloron-Sainte-Marie;64;72;75
64007;Agnos;7213;Oloron-Sainte-Marie;64;72;75
64008;Ahaxe-Alciette-Bascassan;7212;Bayonne;64;72;75
64009;Ahetze;7212;Bayonne;64;72;75
64010;Aïcirits-Camou-Suhast;7212;Bayonne;64;72;75
64011;Aincille;7212;Bayonne;64;72;75
64012;Ainharp;7213;Oloron-Sainte-Marie;64;72;75
64013;Ainhice-Mongelos;7212;Bayonne;64;72;75
64014;Ainhoa;7212;Bayonne;64;72;75
64015;Alçay-Alçabéhéty-Sunharette;7213;Oloron-Sainte-Marie;64;72;75
64016;Aldudes;7212;Bayonne;64;72;75
64017;Alos-Sibas-Abense;7213;Oloron-Sainte-Marie;64;72;75
64018;Amendeuix-Oneix;7212;Bayonne;64;72;75
64019;Amorots-Succos;7212;Bayonne;64;72;75
64020;Ance;7213;Oloron-Sainte-Marie;64;72;75
64021;Andoins;7214;Pau;64;72;75
64022;Andrein;7214;Pau;64;72;75
64023;Angaïs;7214;Pau;64;72;75
64024;Anglet;7212;Bayonne;64;72;75
64025;Angous;7214;Pau;64;72;75
64026;Anhaux;7212;Bayonne;64;72;75
64027;Anos;7214;Pau;64;72;75
64028;Anoye;7214;Pau;64;72;75
64029;Aramits;7213;Oloron-Sainte-Marie;64;72;75
64031;Arancou;7214;Pau;64;72;75
64032;Araujuzon;7214;Pau;64;72;75
64033;Araux;7214;Pau;64;72;75
64034;Arbérats-Sillègue;7212;Bayonne;64;72;75
64035;Arbonne;7212;Bayonne;64;72;75
64036;Arbouet-Sussaute;7212;Bayonne;64;72;75
64037;Arbus;7214;Pau;64;72;75
64038;Arcangues;7212;Bayonne;64;72;75
64039;Aren;7213;Oloron-Sainte-Marie;64;72;75
64040;Arette;7213;Oloron-Sainte-Marie;64;72;75
64041;Aressy;7214;Pau;64;72;75
64042;Argagnon;7214;Pau;64;72;75
64043;Argelos;7214;Pau;64;72;75
64044;Arget;7214;Pau;64;72;75
64045;Arhansus;7212;Bayonne;64;72;75
64046;Armendarits;7212;Bayonne;64;72;75
64047;Arnéguy;7212;Bayonne;64;72;75
64048;Arnos;7214;Pau;64;72;75
64049;Aroue-Ithorots-Olhaïby;7212;Bayonne;64;72;75
64050;Arrast-Larrebieu;7213;Oloron-Sainte-Marie;64;72;75
64051;Arraute-Charritte;7212;Bayonne;64;72;75
64052;Arricau-Bordes;7214;Pau;64;72;75
64053;Arrien;7214;Pau;64;72;75
64054;Arros-de-Nay;7214;Pau;64;72;75
64056;Arrosès;7214;Pau;64;72;75
64057;Arthez-de-Béarn;7214;Pau;64;72;75
64058;Arthez-d'Asson;7214;Pau;64;72;75
64059;Artigueloutan;7214;Pau;64;72;75
64060;Artiguelouve;7214;Pau;64;72;75
64061;Artix;7214;Pau;64;72;75
64062;Arudy;7214;Pau;64;72;75
64063;Arzacq-Arraziguet;7214;Pau;64;72;75
64064;Asasp-Arros;7213;Oloron-Sainte-Marie;64;72;75
64065;Ascain;7212;Bayonne;64;72;75
64066;Ascarat;7212;Bayonne;64;72;75
64067;Assat;7214;Pau;64;72;75
64068;Asson;7214;Pau;64;72;75
64069;Aste-Béon;7214;Pau;64;72;75
64070;Astis;7214;Pau;64;72;75
64071;Athos-Aspis;7214;Pau;64;72;75
64072;Aubertin;7214;Pau;64;72;75
64073;Aubin;7214;Pau;64;72;75
64074;Aubous;7214;Pau;64;72;75
64075;Audaux;7214;Pau;64;72;75
64077;Auga;7214;Pau;64;72;75
64078;Auriac;7214;Pau;64;72;75
64079;Aurions-Idernes;7214;Pau;64;72;75
64080;Aussevielle;7214;Pau;64;72;75
64081;Aussurucq;7213;Oloron-Sainte-Marie;64;72;75
64082;Auterrive;7214;Pau;64;72;75
64083;Autevielle-Saint-Martin-Bideren;7214;Pau;64;72;75
64084;Aydie;7214;Pau;64;72;75
64085;Aydius;7213;Oloron-Sainte-Marie;64;72;75
64086;Ayherre;7212;Bayonne;64;72;75
64087;Baigts-de-Béarn;7214;Pau;64;72;75
64088;Balansun;7214;Pau;64;72;75
64089;Baleix;7214;Pau;64;72;75
64090;Baliracq-Maumusson;7214;Pau;64;72;75
64091;Baliros;7214;Pau;64;72;75
64092;Banca;7212;Bayonne;64;72;75
64093;Barcus;7213;Oloron-Sainte-Marie;64;72;75
64094;Bardos;7212;Bayonne;64;72;75
64095;Barinque;7214;Pau;64;72;75
64096;Barraute-Camu;7214;Pau;64;72;75
64097;Barzun;7214;Pau;64;72;75
64098;Bassillon-Vauzé;7214;Pau;64;72;75
64099;Bastanès;7214;Pau;64;72;75
64100;Bassussarry;7212;Bayonne;64;72;75
64101;Baudreix;7214;Pau;64;72;75
64102;Bayonne;7212;Bayonne;64;72;75
64103;Bédeille;7214;Pau;64;72;75
64104;Bedous;7213;Oloron-Sainte-Marie;64;72;75
64105;Béguios;7212;Bayonne;64;72;75
64106;Béhasque-Lapiste;7212;Bayonne;64;72;75
64107;Béhorléguy;7212;Bayonne;64;72;75
64108;Bellocq;7214;Pau;64;72;75
64109;Bénéjacq;7214;Pau;64;72;75
64110;Béost;7214;Pau;64;72;75
64111;Bentayou-Sérée;7214;Pau;64;72;75
64112;Bérenx;7214;Pau;64;72;75
64113;Bergouey-Viellenave;7212;Bayonne;64;72;75
64114;Bernadets;7214;Pau;64;72;75
64115;Berrogain-Laruns;7213;Oloron-Sainte-Marie;64;72;75
64116;Bescat;7214;Pau;64;72;75
64117;Bésingrand;7214;Pau;64;72;75
64118;Bétracq;7214;Pau;64;72;75
64119;Beuste;7214;Pau;64;72;75
64120;Beyrie-sur-Joyeuse;7212;Bayonne;64;72;75
64121;Beyrie-en-Béarn;7214;Pau;64;72;75
64122;Biarritz;7212;Bayonne;64;72;75
64123;Bidache;7212;Bayonne;64;72;75
64124;Bidarray;7212;Bayonne;64;72;75
64125;Bidart;7212;Bayonne;64;72;75
64126;Bidos;7213;Oloron-Sainte-Marie;64;72;75
64127;Bielle;7214;Pau;64;72;75
64128;Bilhères;7214;Pau;64;72;75
64129;Billère;7214;Pau;64;72;75
64130;Biriatou;7212;Bayonne;64;72;75
64131;Biron;7214;Pau;64;72;75
64132;Bizanos;7214;Pau;64;72;75
64133;Boeil-Bezing;7214;Pau;64;72;75
64134;Bonloc;7212;Bayonne;64;72;75
64135;Bonnut;7214;Pau;64;72;75
64136;Borce;7213;Oloron-Sainte-Marie;64;72;75
64137;Bordères;7214;Pau;64;72;75
64138;Bordes;7214;Pau;64;72;75
64139;Bosdarros;7214;Pau;64;72;75
64140;Boucau;7212;Bayonne;64;72;75
64141;Boueilh-Boueilho-Lasque;7214;Pau;64;72;75
64142;Bougarber;7214;Pau;64;72;75
64143;Bouillon;7214;Pau;64;72;75
64144;Boumourt;7214;Pau;64;72;75
64145;Bourdettes;7214;Pau;64;72;75
64146;Bournos;7214;Pau;64;72;75
64147;Briscous;7212;Bayonne;64;72;75
64148;Bruges-Capbis-Mifaget;7214;Pau;64;72;75
64149;Bugnein;7214;Pau;64;72;75
64150;Bunus;7212;Bayonne;64;72;75
64151;Burgaronne;7214;Pau;64;72;75
64152;Buros;7214;Pau;64;72;75
64153;Burosse-Mendousse;7214;Pau;64;72;75
64154;Bussunarits-Sarrasquette;7212;Bayonne;64;72;75
64155;Bustince-Iriberry;7212;Bayonne;64;72;75
64156;Buziet;7214;Pau;64;72;75
64157;Buzy;7214;Pau;64;72;75
64158;Cabidos;7214;Pau;64;72;75
64159;Cadillon;7214;Pau;64;72;75
64160;Cambo-les-Bains;7212;Bayonne;64;72;75
64161;Came;7212;Bayonne;64;72;75
64162;Camou-Cihigue;7213;Oloron-Sainte-Marie;64;72;75
64165;Cardesse;7214;Pau;64;72;75
64166;Caro;7212;Bayonne;64;72;75
64167;Carrère;7214;Pau;64;72;75
64168;Carresse-Cassaber;7214;Pau;64;72;75
64170;Castagnède;7214;Pau;64;72;75
64171;Casteide-Cami;7214;Pau;64;72;75
64172;Casteide-Candau;7214;Pau;64;72;75
64173;Casteide-Doat;7214;Pau;64;72;75
64174;Castéra-Loubix;7214;Pau;64;72;75
64175;Castet;7214;Pau;64;72;75
64176;Castetbon;7214;Pau;64;72;75
64177;Castétis;7214;Pau;64;72;75
64178;Castetnau-Camblong;7214;Pau;64;72;75
64179;Castetner;7214;Pau;64;72;75
64180;Castetpugon;7214;Pau;64;72;75
64181;Castillon (Canton d'Arthez-de-Béarn);7214;Pau;64;72;75
64182;Castillon (Canton de Lembeye);7214;Pau;64;72;75
64183;Caubios-Loos;7214;Pau;64;72;75
64184;Cescau;7214;Pau;64;72;75
64185;Cette-Eygun;7213;Oloron-Sainte-Marie;64;72;75
64186;Charre;7214;Pau;64;72;75
64187;Charritte-de-Bas;7213;Oloron-Sainte-Marie;64;72;75
64188;Chéraute;7213;Oloron-Sainte-Marie;64;72;75
64189;Ciboure;7212;Bayonne;64;72;75
64190;Claracq;7214;Pau;64;72;75
64191;Coarraze;7214;Pau;64;72;75
64192;Conchez-de-Béarn;7214;Pau;64;72;75
64193;Corbère-Abères;7214;Pau;64;72;75
64194;Coslédaà-Lube-Boast;7214;Pau;64;72;75
64195;Coublucq;7214;Pau;64;72;75
64196;Crouseilles;7214;Pau;64;72;75
64197;Cuqueron;7214;Pau;64;72;75
64198;Denguin;7214;Pau;64;72;75
64199;Diusse;7214;Pau;64;72;75
64200;Doazon;7214;Pau;64;72;75
64201;Dognen;7214;Pau;64;72;75
64202;Domezain-Berraute;7212;Bayonne;64;72;75
64203;Doumy;7214;Pau;64;72;75
64204;Eaux-Bonnes;7214;Pau;64;72;75
64205;Escos;7214;Pau;64;72;75
64206;Escot;7214;Pau;64;72;75
64207;Escou;7213;Oloron-Sainte-Marie;64;72;75
64208;Escoubès;7214;Pau;64;72;75
64209;Escout;7213;Oloron-Sainte-Marie;64;72;75
64210;Escurès;7214;Pau;64;72;75
64211;Eslourenties-Daban;7214;Pau;64;72;75
64212;Espéchède;7214;Pau;64;72;75
64213;Espelette;7212;Bayonne;64;72;75
64214;Espès-Undurein;7213;Oloron-Sainte-Marie;64;72;75
64215;Espiute;7214;Pau;64;72;75
64216;Espoey;7214;Pau;64;72;75
64217;Esquiule;7213;Oloron-Sainte-Marie;64;72;75
64218;Estérençuby;7212;Bayonne;64;72;75
64219;Estialescq;7213;Oloron-Sainte-Marie;64;72;75
64220;Estos;7213;Oloron-Sainte-Marie;64;72;75
64221;Etcharry;7212;Bayonne;64;72;75
64222;Etchebar;7213;Oloron-Sainte-Marie;64;72;75
64223;Etsaut;7213;Oloron-Sainte-Marie;64;72;75
64224;Eysus;7213;Oloron-Sainte-Marie;64;72;75
64225;Féas;7213;Oloron-Sainte-Marie;64;72;75
64226;Fichous-Riumayou;7214;Pau;64;72;75
64227;Gabaston;7214;Pau;64;72;75
64228;Gabat;7212;Bayonne;64;72;75
64229;Gamarthe;7212;Bayonne;64;72;75
64230;Gan;7214;Pau;64;72;75
64231;Garindein;7213;Oloron-Sainte-Marie;64;72;75
64232;Garlède-Mondebat;7214;Pau;64;72;75
64233;Garlin;7214;Pau;64;72;75
64234;Garos;7214;Pau;64;72;75
64235;Garris;7212;Bayonne;64;72;75
64236;Gayon;7214;Pau;64;72;75
64237;Gelos;7214;Pau;64;72;75
64238;Ger;7214;Pau;64;72;75
64239;Gerderest;7214;Pau;64;72;75
64240;Gère-Bélesten;7214;Pau;64;72;75
64241;Géronce;7213;Oloron-Sainte-Marie;64;72;75
64242;Gestas;7214;Pau;64;72;75
64243;Géus-d'Arzacq;7214;Pau;64;72;75
64244;Geüs-d'Oloron;7213;Oloron-Sainte-Marie;64;72;75
64245;Goès;7213;Oloron-Sainte-Marie;64;72;75
64246;Gomer;7214;Pau;64;72;75
64247;Gotein-Libarrenx;7213;Oloron-Sainte-Marie;64;72;75
64249;Guéthary;7212;Bayonne;64;72;75
64250;Guiche;7212;Bayonne;64;72;75
64251;Guinarthe-Parenties;7214;Pau;64;72;75
64252;Gurmençon;7213;Oloron-Sainte-Marie;64;72;75
64253;Gurs;7213;Oloron-Sainte-Marie;64;72;75
64254;Hagetaubin;7214;Pau;64;72;75
64255;Halsou;7212;Bayonne;64;72;75
64256;Hasparren;7212;Bayonne;64;72;75
64257;Haut-de-Bosdarros;7214;Pau;64;72;75
64258;Haux;7213;Oloron-Sainte-Marie;64;72;75
64259;Hélette;7212;Bayonne;64;72;75
64260;Hendaye;7212;Bayonne;64;72;75
64261;Herrère;7213;Oloron-Sainte-Marie;64;72;75
64262;Higuères-Souye;7214;Pau;64;72;75
64263;L'Hôpital-d'Orion;7214;Pau;64;72;75
64264;L'Hôpital-Saint-Blaise;7213;Oloron-Sainte-Marie;64;72;75
64265;Hosta;7212;Bayonne;64;72;75
64266;Hours;7214;Pau;64;72;75
64267;Ibarrolle;7212;Bayonne;64;72;75
64268;Idaux-Mendy;7213;Oloron-Sainte-Marie;64;72;75
64269;Idron;7214;Pau;64;72;75
64270;Igon;7214;Pau;64;72;75
64271;Iholdy;7212;Bayonne;64;72;75
64272;Ilharre;7212;Bayonne;64;72;75
64273;Irissarry;7212;Bayonne;64;72;75
64274;Irouléguy;7212;Bayonne;64;72;75
64275;Ispoure;7212;Bayonne;64;72;75
64276;Issor;7213;Oloron-Sainte-Marie;64;72;75
64277;Isturits;7212;Bayonne;64;72;75
64279;Itxassou;7212;Bayonne;64;72;75
64280;Izeste;7214;Pau;64;72;75
64281;Jasses;7214;Pau;64;72;75
64282;Jatxou;7212;Bayonne;64;72;75
64283;Jaxu;7212;Bayonne;64;72;75
64284;Jurançon;7214;Pau;64;72;75
